name	x	y	z
Fp1	80.795731	26.096310	-4.004048
Fz	60.730178	-0.000000	59.471384
F3	57.576163	48.141145	39.905083
F7	49.886516	68.411489	-7.496907
FT9	23.305530	70.059007	-42.113987
FC5	28.808086	76.238387	24.141304
FC1	32.438789	32.325753	71.608454
C3	0.000000	63.167310	56.876102
T7	0.000000	84.539002	-8.840656
CP5	-29.206872	76.086504	24.141304
CP1	-32.382320	32.382320	71.608454
Pz	-60.730178	-0.000000	59.471384
P3	-57.492053	48.241561	39.905083
P7	-49.767040	68.498454	-7.496907
O1	-80.750062	26.237285	-4.004048
Oz	-84.981358	-0.000000	-1.780106
O2	-80.750062	-26.237285	-4.004048
P4	-57.492053	-48.241561	39.905083
P8	-49.767808	-68.499511	-7.482130
TP10	-22.815861	-70.220001	-42.113987
CP6	-29.206872	-76.086504	24.141304
CP2	-32.382320	-32.382320	71.608454
Cz	0.000000	-0.000000	85.000000
C4	0.000000	-63.167310	56.876102
T8	0.000000	-84.539002	-8.840656
FT10	23.305530	-70.059007	-42.113987
FC6	28.808086	-76.238387	24.141304
FC2	32.438789	-32.325753	71.608454
F4	57.576163	-48.141145	39.905083
F8	49.887286	-68.412546	-7.482130
Fp2	80.795731	-26.096310	-4.004048
AF7	68.684135	49.719022	-5.958898
AF3	76.130311	31.534207	20.851128
AFz	79.031001	-0.000000	31.290587
F1	59.887782	26.039949	54.409324
F5	54.046066	63.056627	18.107583
FT7	26.274628	80.387324	-8.515985
FC3	30.989629	59.277694	52.448049
C1	0.000000	34.572615	77.651364
C5	0.000000	80.839804	26.266445
TP7	-26.134285	80.433060	-8.515985
CP3	-31.402707	59.059903	52.448049
P5	-54.484964	62.677781	18.107583
P1	-60.112741	25.516344	54.409324
PO7	-68.597254	49.838823	-5.958898
PO3	-76.402596	30.868653	20.851128
POz	-79.031001	-0.000000	31.290587
PO4	-76.402596	-30.868653	20.851128
PO8	-68.597254	-49.838823	-5.958898
P6	-54.464147	-62.653834	18.252503
P2	-60.112741	-25.516344	54.409324
CPz	-32.938825	-0.000000	78.358368
CP4	-31.402707	-59.059903	52.448049
TP8	-26.134744	-80.434472	-8.501224
C6	0.000000	-80.839804	26.266445
C2	0.000000	-34.572615	77.651364
FC4	30.989629	-59.277694	52.448049
FT8	26.274628	-80.387324	-8.515985
F6	54.025417	-63.032535	18.252503
AF8	68.684135	-49.719022	-5.958898
AF4	76.130311	-31.534207	20.851128
F2	59.887782	-26.039949	54.409324
